section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_exact,0.2,0.12296543612842749,0.1229654361284274,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_exact,0.3,-0.031652191397174456,-0.0316521913971744,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_exact,0.5,-0.17627895002524208,-0.176278950025242,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.1,0.03505215483519454,0.0350521548351945,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.2,0.12296543612842749,0.1229654361284274,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.3,-0.031652191397174456,-0.0316521913971744,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E1_fn_only,0.5,-0.17627895002524208,-0.176278950025242,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.1,0.01902567414959612,0.0190256741495961,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.2,-0.0801375760565632,-0.0801375760565632,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.3,-0.13727965770231107,-0.137279657702311,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E2_fn_fp,0.5,-0.13477200942705908,-0.134772009427059,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.1,-0.09607321727397403,-0.096073217273974,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.2,-0.17715525601143864,-0.1771552560114386,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.3,-0.23110352498648334,-0.2311035249864833,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E3_class_aware,0.5,-0.1612877502678878,-0.1612877502678878,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.1,-0.01078489621290853,-0.0107848962129085,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.2,-0.06359983096231994,-0.0635998309623199,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.3,0.06258820819759849,0.0625882081975984,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E4_localization,0.5,-0.19440631872359912,-0.1944063187235991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.1,-0.03502133909910484,-0.0350213390991048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.2,-0.10690589169707952,-0.1069058916970795,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.3,-0.31654286678047283,-0.3165428667804728,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_combined,0.5,-0.3299740026787341,-0.3299740026787341,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.1,0.046130576542057565,0.0461305765420575,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.2,-0.19139009473590207,-0.191390094735902,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.3,-0.24763376252761285,-0.2476337625276128,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_fp_heavy,0.5,-0.2641284445328845,-0.2641284445328845,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.1,-0.10901027222987437,-0.1090102722298743,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.2,-0.14232030938551524,-0.1423203093855152,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.3,-0.2201468282830801,-0.2201468282830801,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E5_loc_heavy,0.5,-0.21846877565034045,-0.2184687756503404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.1,-0.22875816642639518,-0.2287581664263951,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.2,-0.08542398047032579,-0.0854239804703257,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.3,-0.06620817391905183,-0.0662081739190518,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,dE_E6_risk_weighted,0.5,-0.053202195041162734,-0.0532021950411627,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.1,-0.009265096424390837,-0.0092650964243908,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.2,-0.14951677306580266,-0.1495167730658026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.3,-0.07348990355950233,-0.0734899035595023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_ridge,0.5,-0.0341929079617905,-0.0341929079617905,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.1,-0.18853269470414244,-0.1885326947041424,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.2,-0.14108214615702183,-0.1410821461570218,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.3,-0.0797258835987431,-0.0797258835987431,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,gate_gbm,0.5,0.037893313914468325,0.0378933139144683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.1,-0.012594000353492958,-0.0125940003534929,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.2,-0.07867243592753685,-0.0786724359275368,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.3,-0.17668922369122764,-0.1766892236912276,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_reg,0.5,-0.11926426027116616,-0.1192642602711661,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.1,-0.06952820996079574,-0.0695282099607957,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.2,-0.07391448789488352,-0.0739144878948835,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.3,0.09220658945288547,0.0922065894528854,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_mlp_clf,0.5,0.12386537931883569,0.1238653793188356,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.1,-0.11261958935835159,-0.1126195893583515,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.2,-0.08348500647360639,-0.0834850064736063,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.3,-0.17087043458068965,-0.1708704345806896,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_reg,0.5,-0.11311368626798829,-0.1131136862679882,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.1,-0.02881496074662096,-0.0288149607466209,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.2,0.031370783877119605,0.0313707838771196,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.3,-0.0660281631283882,-0.0660281631283882,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R1_gbm_clf,0.5,-0.03697542699215782,-0.0369754269921578,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.1,-0.03307578899644341,-0.0330757889964434,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.2,-0.05495711935264491,-0.0549571193526449,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.3,-0.2026599595820002,-0.2026599595820002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,R2_cnn_clf,0.5,-0.224890655775239,-0.224890655775239,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.1,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.3,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_ade,JC_ade,,,,,,,oracle,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.1,-0.02151304052265634,-0.0215130405226563,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.2,-0.015954177836318792,-0.0159541778363187,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.3,0.01724700373594321,0.0172470037359432,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,uncertainty,0.5,0.14260855671579079,0.1426085567157907,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.1,-0.07757944140434776,-0.0775794414043477,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.2,-0.14177202977572098,-0.1417720297757209,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.3,-0.08882120058036978,-0.0888212005803697,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_cheap,0.5,-0.003926033408473346,-0.0039260334084733,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.1,-0.2647492672622467,-0.2647492672622467,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.2,-0.004805770274290848,-0.0048057702742908,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.3,-0.00046668816117424804,-0.0004666881611742,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,criticality_gt,0.5,0.09392431604932061,0.0939243160493206,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.1,-0.0828778036881658,-0.0828778036881658,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.2,0.12380735804932526,0.1238073580493252,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.3,0.1593816869041688,0.1593816869041688,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,PKL,0.5,0.1593816869041688,0.1593816869041688,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.1,-0.16077127460798993,-0.1607712746079899,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.2,-0.03462944177109166,-0.0346294417710916,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.3,0.013004312488929947,0.0130043124889299,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,TIP,0.5,0.013004312488929947,0.0130043124889299,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.1,0.010592125954153096,0.010592125954153,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.2,0.12124487754835049,0.1212448775483504,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.3,0.108106947493719,0.108106947493719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_exact,0.5,0.11926833642264609,0.119268336422646,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.1,0.010592125954153096,0.010592125954153,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.2,0.12124487754835049,0.1212448775483504,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.3,0.108106947493719,0.108106947493719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.5,0.11926833642264609,0.119268336422646,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.1,0.03984159788047928,0.0398415978804792,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.2,0.049671555388959926,0.0496715553889599,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.3,0.07313864344691802,0.073138643446918,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.5,0.14279089224279481,0.1427908922427948,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.1,-0.00040899623100969885,-0.0004089962310096,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.2,-0.010051693599986667,-0.0100516935999866,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.3,-0.0036141530889087785,-0.0036141530889087,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.5,0.08281006420557999,0.0828100642055799,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.1,0.008931771647078486,0.0089317716470784,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,-0.029667401932317004,-0.029667401932317,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,0.14596522596915582,0.1459652259691558,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,0.11077379163321802,0.110773791633218,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,0.02072433631480662,0.0207243363148066,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,0.10608737001090812,0.1060873700109081,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,-0.006780997157965806,-0.0067809971579658,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,0.038932099165034796,0.0389320991650347,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,0.0519400417668457,0.0519400417668457,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,0.03776539018659819,0.0377653901865981,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,0.03332969939752775,0.0333296993975277,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,0.011737648561119668,0.0117376485611196,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,0.012956333736729594,0.0129563337367295,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,0.01804843681681142,0.0180484368168114,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,0.010624002986694796,0.0106240029866947,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,-0.00031239753871246516,-0.0003123975387124,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,-0.1381199380362839,-0.1381199380362839,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,-0.035622445563965564,-0.0356224455639655,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,0.08023067429875964,0.0802306742987596,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,0.1349609997737653,0.1349609997737653,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,0.03540876796386835,0.0354087679638683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,0.029979351467357293,0.0299793514673572,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,-0.03659351943047838,-0.0365935194304783,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,0.0669723709760428,0.0669723709760428,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,-0.01328344100306386,-0.0132834410030638,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,0.12469626769972209,0.124696267699722,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,0.11220797010038654,0.1122079701003865,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,0.12273991433807198,0.1227399143380719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,0.07267983790388434,0.0726798379038843,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,0.036766717039598974,0.0367667170395989,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,0.11473647675225888,0.1147364767522588,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,0.13417540227546623,0.1341754022754662,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.1,-0.042341238301168004,-0.042341238301168,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.2,-0.04735201316023637,-0.0473520131602363,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.3,-0.08304459415173075,-0.0830445941517307,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.5,-0.016724703653004415,-0.0167247036530044,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanity,nuScenes,oracle,plan_fde,JC_fde,,,,,,,R1_gbm_reg,0.1,-0.0039883128803981285,-0.0039883128803981,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
