group,file,item,statistic,old,new,delta,note
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S1 | all,harm_rate_hi,0.5441532091371635,0.5287830275190044,-0.015370181618159062,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S1 | all,rho_lo,0.5682260640603178,0.6039567530497987,0.03573068898948084,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S1 | all,rho_hi,1.027767027139503,1.135698862263147,0.10793183512364402,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,affected,1457,1555,98.0,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,harm_rate,0.514070006863418,0.492604501607717,-0.021465505255700956,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,rho,0.7030167804464705,0.7335059420413212,0.03048916159485071,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,all_full_reduction,0.0140939769187593,0.0128066401943303,-0.0012873367244290012,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,oracle20_reduction,0.0464783145423098,0.0461832560870545,-0.00029505845525529956,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,harm_rate_lo,0.4840074409294634,0.4618087774294671,-0.02219866349999633,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,harm_rate_hi,0.5422229278591167,0.5191833278622205,-0.0230395999968962,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,rho_lo,0.5246439452199568,0.5160319516744284,-0.00861199354552844,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S2 | all,rho_hi,0.9435490279988418,1.0241131643640216,0.08056413636517978,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,affected,1483,1570,87.0,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,harm_rate,0.5091031692515172,0.4917197452229299,-0.017383424028587335,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,rho,0.6742023987723592,0.7149328058735944,0.04073040710123521,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,all_full_reduction,0.017140547996067,0.0147523442585035,-0.0023882037375634983,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,oracle20_reduction,0.0513422237092634,0.0497953170377637,-0.0015469066714996968,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,harm_rate_lo,0.478592583155295,0.4619791105023097,-0.016613472652985295,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,harm_rate_hi,0.5412050503807674,0.5223315461527315,-0.01887350422803591,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,rho_lo,0.4984561545169281,0.519719137430988,0.02126298291405987,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S3 | all,rho_hi,0.978074245547182,1.0074167493742112,0.029342503827029187,
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,affected,1448,1743,295.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,harm_rate,0.5179558011049724,0.474469305794607,-0.043486495310365414,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,rho,0.6897592068314957,0.7698836007051225,0.0801243938736268,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,all_full_reduction,0.0138016870555607,0.0157915790929168,0.001989892037356099,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,oracle20_reduction,0.0436084622255471,0.0645612929034146,0.020952830677867497,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,harm_rate_lo,0.4867566466445812,0.4421112611012177,-0.0446453855433635,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,harm_rate_hi,0.5464454116397961,0.504749009736053,-0.04169640190374313,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,rho_lo,0.498387371374552,0.5435567814966488,0.04516941012209674,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,nuScenes mono Y8 320->640 q_plan | S4 | all,rho_hi,0.9362359686643758,1.1093209689230985,0.17308500025872275,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,affected,1355,678,-677.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,harm_rate,0.3520295202952029,0.4837758112094395,0.13174629091423662,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,rho,0.0621948644183913,0.2824709509652807,0.22027608654688938,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,all_full_reduction,0.424294266112015,0.1278204919151454,-0.2964737741968696,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,oracle20_reduction,0.4524332934569339,0.1781398148090314,-0.2742934786479025,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,harm_rate_lo,0.2320686914400768,0.3738821138211382,0.14181342238106137,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,harm_rate_hi,0.4761585201433683,0.5743275133965008,0.0981689932531325,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,rho_lo,0.0144770762708078,0.1278481195123672,0.11337104324155939,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S0 | all,rho_hi,0.1927168581982888,0.6336241437994897,0.44090728560120096,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,affected,1284,665,-619.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,harm_rate,0.322429906542056,0.4857142857142857,0.1632843791722297,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,rho,0.1094524870104534,0.3430282704935553,0.23357578348310187,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,all_full_reduction,0.3687698009050611,0.1116351954019636,-0.2571346055030975,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,oracle20_reduction,0.414093347661046,0.1699238953338682,-0.2441694523271778,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,harm_rate_lo,0.209212653140301,0.3679610137300103,0.1587483605897093,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,harm_rate_hi,0.4508936838624339,0.5734186967181771,0.12252501285574324,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,rho_lo,0.0382803623976015,0.1825193001525059,0.1442389377549044,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S1 | all,rho_hi,0.3310462492881126,0.7791016720898005,0.4480554228016879,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,affected,1299,637,-662.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,harm_rate,0.3333333333333333,0.4740973312401884,0.14076399790685507,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,rho,0.0784924714900084,0.3474308489839061,0.2689383774938977,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,all_full_reduction,0.3816211616916178,0.1057507512448054,-0.2758704104468124,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,oracle20_reduction,0.4141270145765049,0.16205294271135,-0.2520740718651549,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,harm_rate_lo,0.223891289893617,0.364848506401138,0.14095721650752097,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,harm_rate_hi,0.4435712025544033,0.5627443117685499,0.11917310921414659,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,rho_lo,0.0203219220769564,0.1617942682870236,0.14147234621006718,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S2 | all,rho_hi,0.2472689192986315,0.7672134006955726,0.5199444813969412,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,affected,1332,671,-661.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,harm_rate,0.3408408408408408,0.4828614008941878,0.14202056005334696,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,rho,0.0592930311991017,0.284646762887934,0.2253537316888323,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,all_full_reduction,0.4255246674128226,0.1264326624361255,-0.2990920049766971,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,oracle20_reduction,0.4523456097654191,0.1767415814689586,-0.27560402829646047,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,harm_rate_lo,0.2301909151985667,0.3765367101702273,0.1463457949716606,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,harm_rate_hi,0.4561358784520348,0.5798249177113244,0.12368903925928959,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,rho_lo,0.0137221432780772,0.1286067045595092,0.11488456128143201,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S3 | all,rho_hi,0.1744377534164705,0.6422396965020052,0.4678019430855347,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,affected,1343,1074,-269.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,harm_rate,0.2896500372300819,0.3957169459962756,0.10606690876619368,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,rho,0.1666764306084565,0.693936989785071,0.5272605591766145,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,all_full_reduction,0.2485295325657795,0.0381958206584851,-0.2103337119072944,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,oracle20_reduction,0.2982389334640352,0.1247972456118175,-0.1734416878522177,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,harm_rate_lo,0.214855895355616,0.2929437822638557,0.0780878869082397,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,harm_rate_hi,0.3707965352467819,0.4976749146201999,0.126878379373418,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,rho_lo,0.0525897916129594,0.29701433689419,0.2444245452812306,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_traj | S4 | all,rho_hi,0.3872939971423982,1.556832609431472,1.1695386122890739,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,affected,3026,2075,-951.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,harm_rate,0.4071381361533377,0.3421686746987952,-0.06496946145454252,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,rho,0.1915241550514586,0.167854783897682,-0.023669371153776597,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,all_full_reduction,0.5016626047116192,0.5168494285990892,0.015186823887470058,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,oracle20_reduction,0.6199579483173769,0.6211048487666122,0.0011469004492352664,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,harm_rate_lo,0.2694130837388593,0.2074075692095703,-0.06200551452928901,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,harm_rate_hi,0.5098255761836394,0.4663219077616566,-0.04350366842198283,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,rho_lo,0.0501452171900606,0.0421154628136358,-0.008029754376424801,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S0 | all,rho_hi,0.6537427422336527,0.5880342332337837,-0.06570850899986902,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,affected,2424,1637,-787.0,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,harm_rate,0.2937293729372937,0.2583995113011607,-0.035329861636133,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,rho,0.1413754898621622,0.1319681737420456,-0.009407316120116582,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,all_full_reduction,0.4815514271256064,0.4853911130290975,0.003839685903491097,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,oracle20_reduction,0.5605820581766864,0.5591858481982136,-0.0013962099784727844,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,harm_rate_lo,0.2090803297825769,0.1620108445444779,-0.04706948523809901,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,harm_rate_hi,0.3557066934910441,0.3475036269730733,-0.008203066517970814,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,rho_lo,0.0373497149673076,0.0341706367009356,-0.0031790782663720027,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S1 | all,rho_hi,0.5225659638191155,0.5040658604327081,-0.018500103386407396,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,affected,2818,1922,-896.0,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,harm_rate,0.3726046841731724,0.3231009365244537,-0.04950374764871868,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,rho,0.1911889770492167,0.1731039111907224,-0.018085065858494287,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,all_full_reduction,0.4664221811595375,0.4776801361704307,0.011257955010893217,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,oracle20_reduction,0.5761939938662722,0.5776785531278619,0.0014845592615896352,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,harm_rate_lo,0.2594302104234192,0.1981564048821615,-0.06127380554125769,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,harm_rate_hi,0.4612099211818392,0.437051139119223,-0.02415878206261618,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,rho_lo,0.0498827762711403,0.0438412707486976,-0.006041505522442703,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S2 | all,rho_hi,0.7327019143684209,0.6692268481962297,-0.06347506617219123,
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S3 | all,affected,2926,2004,-922.0,outside Task 22 tolerance
1 calibration cells,calibration_cells.csv,KITTI mono Y8 320->640 q_brake | S3 | all,harm_rate,0.3920027341079972,0.3283433133732535,-0.06365942073474368,outside Task 22 tolerance
